2.962275674413714910e+02,4.579832300964440606e+01
3.564679666828717473e+02,8.435575186909032652e+01
4.629624056514761605e+02,1.330186479459812858e+02
4.157547102876998792e+02,1.334519795408940581e+02
3.309011352520795981e+02,1.246046086347950705e+02
4.080599662255351632e+02,1.240733130540758680e+02
4.779355219571904172e+02,1.652528356410495576e+02
3.634713225505815899e+02,1.260819735515722186e+02
